Country,Product,Month,Quantity
Japan,CleanSlate Mouthwash,Mar2004,341.0
Japan,CleanSlate Mouthwash,Apr2004,24.0
Japan,CleanSlate Mouthwash,May2004,504.0
Japan,CleanSlate Mouthwash,Jun2004,-0.0
Japan,CleanSlate Mouthwash,Jul2004,-0.0
Japan,CleanSlate Mouthwash,Aug2004,-0.0
Japan,CleanSlate Mouthwash,Sep2004,163.0
Japan,CleanSlate Mouthwash,Oct2004,147.0
Japan,CleanSlate Mouthwash,Nov2004,-0.0
Japan,CleanSlate Mouthwash,Dec2004,-0.0
Japan,OralEase Gel,Jan2004,1399.0
Japan,OralEase Gel,Feb2004,1701.0
Japan,OralEase Gel,Mar2004,1657.0
Japan,OralEase Gel,Apr2004,363.0
Japan,OralEase Gel,May2004,-0.0
Japan,OralEase Gel,Jun2004,-0.0
Japan,OralEase Gel,Jul2004,1398.0
Japan,OralEase Gel,Aug2004,1660.0
Japan,OralEase Gel,Sep2004,1676.0
Japan,OralEase Gel,Oct2004,1334.0
Japan,OralEase Gel,Nov2004,1181.0
Japan,OralEase Gel,Dec2004,1420.0
Japan,BreathBliss Mints,Jan2004,1941.0
Japan,BreathBliss Mints,Feb2004,1925.0
Japan,BreathBliss Mints,Mar2004,1784.0
Japan,BreathBliss Mints,Apr2004,727.0
Japan,BreathBliss Mints,May2004,1416.0
Japan,BreathBliss Mints,Jun2004,795.0
Japan,BreathBliss Mints,Jul2004,2105.0
Japan,BreathBliss Mints,Aug2004,1912.0
Japan,BreathBliss Mints,Sep2004,1962.0
Japan,BreathBliss Mints,Oct2004,1802.0
Japan,BreathBliss Mints,Nov2004,1862.0
Japan,BreathBliss Mints,Dec2004,2054.0
Japan,DentalDefense Toothpaste,Jan2004,1270.0
Japan,DentalDefense Toothpaste,Feb2004,932.0
Japan,DentalDefense Toothpaste,Mar2004,447.0
Japan,DentalDefense Toothpaste,Apr2004,1930.0
Japan,DentalDefense Toothpaste,May2004,1944.0
Japan,DentalDefense Toothpaste,Jun2004,1851.0
Japan,DentalDefense Toothpaste,Jul2004,1881.0
Japan,DentalDefense Toothpaste,Aug2004,1358.0
Japan,DentalDefense Toothpaste,Sep2004,574.0
Japan,DentalDefense Toothpaste,Oct2004,-0.0
Japan,DentalDefense Toothpaste,Nov2004,-0.0
Japan,DentalDefense Toothpaste,Dec2004,2148.0
Japan,SparklingSmile Water Flosser,Jan2004,0.0
Japan,SparklingSmile Water Flosser,Feb2004,-0.0
Japan,SparklingSmile Water Flosser,Mar2004,-0.0
Japan,SparklingSmile Water Flosser,Apr2004,-0.0
Japan,SparklingSmile Water Flosser,May2004,-0.0
Japan,SparklingSmile Water Flosser,Jun2004,-0.0
Japan,SparklingSmile Water Flosser,Jul2004,-0.0
Japan,SparklingSmile Water Flosser,Aug2004,-0.0
Japan,SparklingSmile Water Flosser,Sep2004,-0.0
Japan,SparklingSmile Water Flosser,Oct2004,-0.0
Japan,SparklingSmile Water Flosser,Nov2004,-0.0
Japan,SparklingSmile Water Flosser,Dec2004,-0.0
Japan,FreshFusion Mouth Rinse,Jan2004,810.0
Japan,FreshFusion Mouth Rinse,Feb2004,713.0
Japan,FreshFusion Mouth Rinse,Mar2004,818.0
Japan,FreshFusion Mouth Rinse,Apr2004,719.0
Japan,FreshFusion Mouth Rinse,May2004,809.0
Japan,FreshFusion Mouth Rinse,Jun2004,319.0
Japan,FreshFusion Mouth Rinse,Jul2004,-0.0
Japan,FreshFusion Mouth Rinse,Aug2004,-0.0
Japan,FreshFusion Mouth Rinse,Sep2004,775.0
Japan,FreshFusion Mouth Rinse,Oct2004,-0.0
Japan,FreshFusion Mouth Rinse,Nov2004,747.0
Japan,FreshFusion Mouth Rinse,Dec2004,592.0
Japan,SmileSavvy Tooth Whitening Kit,Jan2004,0.0
Japan,SmileSavvy Tooth Whitening Kit,Feb2004,-0.0
Japan,SmileSavvy Tooth Whitening Kit,Mar2004,-0.0
Japan,SmileSavvy Tooth Whitening Kit,Apr2004,-0.0
Japan,SmileSavvy Tooth Whitening Kit,May2004,-0.0
Japan,SmileSavvy Tooth Whitening Kit,Jun2004,-0.0
Japan,SmileSavvy Tooth Whitening Kit,Jul2004,-0.0
Japan,SmileSavvy Tooth Whitening Kit,Aug2004,-0.0
Japan,SmileSavvy Tooth Whitening Kit,Sep2004,-0.0
Japan,SmileSavvy Tooth Whitening Kit,Oct2004,-0.0
Japan,SmileSavvy Tooth Whitening Kit,Nov2004,-0.0
Japan,SmileSavvy Tooth Whitening Kit,Dec2004,-0.0
Japan,DailyDazzle Toothpaste,Jan2004,1724.0
Japan,DailyDazzle Toothpaste,Feb2004,292.0
Japan,DailyDazzle Toothpaste,Mar2004,-0.0
Japan,DailyDazzle Toothpaste,Apr2004,1726.0
Japan,DailyDazzle Toothpaste,May2004,1719.0
Japan,DailyDazzle Toothpaste,Jun2004,1677.0
Japan,DailyDazzle Toothpaste,Jul2004,1711.0
Japan,DailyDazzle Toothpaste,Aug2004,1692.0
Japan,DailyDazzle Toothpaste,Sep2004,1142.0
Japan,DailyDazzle Toothpaste,Oct2004,1221.0
Japan,DailyDazzle Toothpaste,Nov2004,1041.0
Japan,DailyDazzle Toothpaste,Dec2004,1798.0
Japan,MorningBreeze Gum Care,Jan2004,0.0
Japan,MorningBreeze Gum Care,Feb2004,-0.0
Japan,MorningBreeze Gum Care,Mar2004,-0.0
Japan,MorningBreeze Gum Care,Apr2004,-0.0
Japan,MorningBreeze Gum Care,May2004,-0.0
Japan,MorningBreeze Gum Care,Jun2004,-0.0
Japan,MorningBreeze Gum Care,Jul2004,-0.0
Japan,MorningBreeze Gum Care,Aug2004,-0.0
Japan,MorningBreeze Gum Care,Sep2004,-0.0
Japan,MorningBreeze Gum Care,Oct2004,-0.0
Japan,MorningBreeze Gum Care,Nov2004,-0.0
Japan,MorningBreeze Gum Care,Dec2004,-0.0
Japan,OralEase Plus Toothbrush,Jan2004,0.0
Japan,OralEase Plus Toothbrush,Feb2004,-0.0
Japan,OralEase Plus Toothbrush,Mar2004,-0.0
Japan,OralEase Plus Toothbrush,Apr2004,596.0
Japan,OralEase Plus Toothbrush,May2004,576.0
Japan,OralEase Plus Toothbrush,Jun2004,-0.0
Japan,OralEase Plus Toothbrush,Jul2004,534.0
Japan,OralEase Plus Toothbrush,Aug2004,573.0
Japan,OralEase Plus Toothbrush,Sep2004,-0.0
Japan,OralEase Plus Toothbrush,Oct2004,497.0
Japan,OralEase Plus Toothbrush,Nov2004,-0.0
Japan,OralEase Plus Toothbrush,Dec2004,565.0
Japan,BreatheEasy Inhalant,Jan2004,1160.0
Japan,BreatheEasy Inhalant,Feb2004,1187.0
Japan,BreatheEasy Inhalant,Mar2004,-0.0
Japan,BreatheEasy Inhalant,Apr2004,1134.0
Japan,BreatheEasy Inhalant,May2004,-0.0
Japan,BreatheEasy Inhalant,Jun2004,-0.0
Japan,BreatheEasy Inhalant,Jul2004,242.0
Japan,BreatheEasy Inhalant,Aug2004,404.0
Japan,BreatheEasy Inhalant,Sep2004,582.0
Japan,BreatheEasy Inhalant,Oct2004,-0.0
Japan,BreatheEasy Inhalant,Nov2004,1177.0
Japan,BreatheEasy Inhalant,Dec2004,1189.0
Japan,SmilesSoPure Waterpik,Jan2004,683.0
Japan,SmilesSoPure Waterpik,Feb2004,-0.0
Japan,SmilesSoPure Waterpik,Mar2004,616.0
Japan,SmilesSoPure Waterpik,Apr2004,631.0
Japan,SmilesSoPure Waterpik,May2004,-0.0
Japan,SmilesSoPure Waterpik,Jun2004,-0.0
Japan,SmilesSoPure Waterpik,Jul2004,-0.0
Japan,SmilesSoPure Waterpik,Aug2004,-0.0
Japan,SmilesSoPure Waterpik,Sep2004,698.0
Japan,SmilesSoPure Waterpik,Oct2004,-0.0
Japan,SmilesSoPure Waterpik,Nov2004,669.0
Japan,SmilesSoPure Waterpik,Dec2004,-0.0
Japan,CleanSmile Floss Picks,Jan2004,584.0
Japan,CleanSmile Floss Picks,Feb2004,1054.0
Japan,CleanSmile Floss Picks,Mar2004,-0.0
Japan,CleanSmile Floss Picks,Apr2004,708.0
Japan,CleanSmile Floss Picks,May2004,-0.0
Japan,CleanSmile Floss Picks,Jun2004,1050.0
Japan,CleanSmile Floss Picks,Jul2004,-0.0
Japan,CleanSmile Floss Picks,Aug2004,930.0
Japan,CleanSmile Floss Picks,Sep2004,1157.0
Japan,CleanSmile Floss Picks,Oct2004,1072.0
Japan,CleanSmile Floss Picks,Nov2004,1116.0
Japan,CleanSmile Floss Picks,Dec2004,573.0
Japan,FreshFix Mouthwash,Jan2004,0.0
Japan,FreshFix Mouthwash,Feb2004,1130.0
Japan,FreshFix Mouthwash,Mar2004,1112.0
Japan,FreshFix Mouthwash,Apr2004,580.0
Japan,FreshFix Mouthwash,May2004,1461.0
Japan,FreshFix Mouthwash,Jun2004,1475.0
Japan,FreshFix Mouthwash,Jul2004,1208.0
Japan,FreshFix Mouthwash,Aug2004,488.0
Japan,FreshFix Mouthwash,Sep2004,1404.0
Japan,FreshFix Mouthwash,Oct2004,1346.0
Japan,FreshFix Mouthwash,Nov2004,588.0
Japan,FreshFix Mouthwash,Dec2004,1504.0
Japan,SparklingGlow Toothpaste,Jan2004,0.0
Japan,SparklingGlow Toothpaste,Feb2004,-0.0
Japan,SparklingGlow Toothpaste,Mar2004,1760.0
Japan,SparklingGlow Toothpaste,Apr2004,1361.0
Japan,SparklingGlow Toothpaste,May2004,1304.0
Japan,SparklingGlow Toothpaste,Jun2004,1837.0
Japan,SparklingGlow Toothpaste,Jul2004,2021.0
Japan,SparklingGlow Toothpaste,Aug2004,1832.0
Japan,SparklingGlow Toothpaste,Sep2004,1894.0
Japan,SparklingGlow Toothpaste,Oct2004,1843.0
Japan,SparklingGlow Toothpaste,Nov2004,-0.0
Japan,SparklingGlow Toothpaste,Dec2004,1925.0
Japan,Purezza Body Wash,Jan2004,0.0
Japan,Purezza Body Wash,Feb2004,-0.0
Japan,Purezza Body Wash,Mar2004,673.0
Japan,Purezza Body Wash,Apr2004,752.0
Japan,Purezza Body Wash,May2004,-0.0
Japan,Purezza Body Wash,Jun2004,-0.0
Japan,Purezza Body Wash,Jul2004,456.0
Japan,Purezza Body Wash,Aug2004,675.0
Japan,Purezza Body Wash,Sep2004,614.0
Japan,Purezza Body Wash,Oct2004,683.0
Japan,Purezza Body Wash,Nov2004,-0.0
Japan,Purezza Body Wash,Dec2004,269.0
Japan,SkinSational Moisturizer,Jan2004,1142.0
Japan,SkinSational Moisturizer,Feb2004,1055.0
Japan,SkinSational Moisturizer,Mar2004,1130.0
Japan,SkinSational Moisturizer,Apr2004,-0.0
Japan,SkinSational Moisturizer,May2004,-0.0
Japan,SkinSational Moisturizer,Jun2004,749.0
Japan,SkinSational Moisturizer,Jul2004,447.0
Japan,SkinSational Moisturizer,Aug2004,-0.0
Japan,SkinSational Moisturizer,Sep2004,1079.0
Japan,SkinSational Moisturizer,Oct2004,1074.0
Japan,SkinSational Moisturizer,Nov2004,500.0
Japan,SkinSational Moisturizer,Dec2004,879.0
Japan,SoftStep Shaving Cream,Jan2004,0.0
Japan,SoftStep Shaving Cream,Feb2004,233.0
Japan,SoftStep Shaving Cream,Mar2004,386.0
Japan,SoftStep Shaving Cream,Apr2004,-0.0
Japan,SoftStep Shaving Cream,May2004,956.0
Japan,SoftStep Shaving Cream,Jun2004,-0.0
Japan,SoftStep Shaving Cream,Jul2004,-0.0
Japan,SoftStep Shaving Cream,Aug2004,-0.0
Japan,SoftStep Shaving Cream,Sep2004,728.0
Japan,SoftStep Shaving Cream,Oct2004,332.0
Japan,SoftStep Shaving Cream,Nov2004,-0.0
Japan,SoftStep Shaving Cream,Dec2004,935.0
Japan,GentleGlow Face Lotion,Jan2004,1349.0
Japan,GentleGlow Face Lotion,Feb2004,1306.0
Japan,GentleGlow Face Lotion,Mar2004,1259.0
Japan,GentleGlow Face Lotion,Apr2004,1299.0
Japan,GentleGlow Face Lotion,May2004,1461.0
Japan,GentleGlow Face Lotion,Jun2004,1331.0
Japan,GentleGlow Face Lotion,Jul2004,1240.0
Japan,GentleGlow Face Lotion,Aug2004,-0.0
Japan,GentleGlow Face Lotion,Sep2004,529.0
Japan,GentleGlow Face Lotion,Oct2004,-0.0
Japan,GentleGlow Face Lotion,Nov2004,1323.0
Japan,GentleGlow Face Lotion,Dec2004,-0.0
Japan,HydraHydrate Hand Cream,Jan2004,0.0
Japan,HydraHydrate Hand Cream,Feb2004,-0.0
Japan,HydraHydrate Hand Cream,Mar2004,-0.0
Japan,HydraHydrate Hand Cream,Apr2004,-0.0
Japan,HydraHydrate Hand Cream,May2004,-0.0
Japan,HydraHydrate Hand Cream,Jun2004,-0.0
Japan,HydraHydrate Hand Cream,Jul2004,-0.0
Japan,HydraHydrate Hand Cream,Aug2004,-0.0
Japan,HydraHydrate Hand Cream,Sep2004,-0.0
Japan,HydraHydrate Hand Cream,Oct2004,-0.0
Japan,HydraHydrate Hand Cream,Nov2004,-0.0
Japan,HydraHydrate Hand Cream,Dec2004,-0.0
Japan,SilkSmooth Exfoliating Scrub,Jan2004,1009.0
Japan,SilkSmooth Exfoliating Scrub,Feb2004,1514.0
Japan,SilkSmooth Exfoliating Scrub,Mar2004,1532.0
Japan,SilkSmooth Exfoliating Scrub,Apr2004,1775.0
Japan,SilkSmooth Exfoliating Scrub,May2004,1219.0
Japan,SilkSmooth Exfoliating Scrub,Jun2004,1747.0
Japan,SilkSmooth Exfoliating Scrub,Jul2004,1542.0
Japan,SilkSmooth Exfoliating Scrub,Aug2004,936.0
Japan,SilkSmooth Exfoliating Scrub,Sep2004,1130.0
Japan,SilkSmooth Exfoliating Scrub,Oct2004,-0.0
Japan,SilkSmooth Exfoliating Scrub,Nov2004,-0.0
Japan,SilkSmooth Exfoliating Scrub,Dec2004,1726.0
Japan,CleanSkin Acne Treatment,Jan2004,0.0
Japan,CleanSkin Acne Treatment,Feb2004,1291.0
Japan,CleanSkin Acne Treatment,Mar2004,-0.0
Japan,CleanSkin Acne Treatment,Apr2004,1295.0
Japan,CleanSkin Acne Treatment,May2004,1110.0
Japan,CleanSkin Acne Treatment,Jun2004,1375.0
Japan,CleanSkin Acne Treatment,Jul2004,-0.0
Japan,CleanSkin Acne Treatment,Aug2004,1300.0
Japan,CleanSkin Acne Treatment,Sep2004,1279.0
Japan,CleanSkin Acne Treatment,Oct2004,1346.0
Japan,CleanSkin Acne Treatment,Nov2004,1391.0
Japan,CleanSkin Acne Treatment,Dec2004,1354.0
Japan,SunShield SPF 50 Lotion,Jan2004,1830.0
Japan,SunShield SPF 50 Lotion,Feb2004,1278.0
Japan,SunShield SPF 50 Lotion,Mar2004,1859.0
Japan,SunShield SPF 50 Lotion,Apr2004,1775.0
Japan,SunShield SPF 50 Lotion,May2004,1985.0
Japan,SunShield SPF 50 Lotion,Jun2004,1422.0
Japan,SunShield SPF 50 Lotion,Jul2004,1263.0
Japan,SunShield SPF 50 Lotion,Aug2004,1411.0
Japan,SunShield SPF 50 Lotion,Sep2004,1270.0
Japan,SunShield SPF 50 Lotion,Oct2004,1826.0
Japan,SunShield SPF 50 Lotion,Nov2004,1873.0
Japan,SunShield SPF 50 Lotion,Dec2004,692.0
Japan,Refreshing Rose Body Oil,Jan2004,693.0
Japan,Refreshing Rose Body Oil,Feb2004,1225.0
Japan,Refreshing Rose Body Oil,Mar2004,-0.0
Japan,Refreshing Rose Body Oil,Apr2004,482.0
Japan,Refreshing Rose Body Oil,May2004,1075.0
Japan,Refreshing Rose Body Oil,Jun2004,1167.0
Japan,Refreshing Rose Body Oil,Jul2004,1246.0
Japan,Refreshing Rose Body Oil,Aug2004,-0.0
Japan,Refreshing Rose Body Oil,Sep2004,444.0
Japan,Refreshing Rose Body Oil,Oct2004,1190.0
Japan,Refreshing Rose Body Oil,Nov2004,1169.0
Japan,Refreshing Rose Body Oil,Dec2004,727.0
Japan,Calming Creme Relaxant Bath,Jan2004,105.0
Japan,Calming Creme Relaxant Bath,Feb2004,-0.0
Japan,Calming Creme Relaxant Bath,Mar2004,241.0
Japan,Calming Creme Relaxant Bath,Apr2004,-0.0
Japan,Calming Creme Relaxant Bath,May2004,878.0
Japan,Calming Creme Relaxant Bath,Jun2004,783.0
Japan,Calming Creme Relaxant Bath,Jul2004,-0.0
Japan,Calming Creme Relaxant Bath,Aug2004,886.0
Japan,Calming Creme Relaxant Bath,Sep2004,898.0
Japan,Calming Creme Relaxant Bath,Oct2004,-0.0
Japan,Calming Creme Relaxant Bath,Nov2004,902.0
Japan,Calming Creme Relaxant Bath,Dec2004,27.0
Japan,Brightening Body Wash,Jan2004,0.0
Japan,Brightening Body Wash,Feb2004,1113.0
Japan,Brightening Body Wash,Mar2004,-0.0
Japan,Brightening Body Wash,Apr2004,1425.0
Japan,Brightening Body Wash,May2004,1509.0
Japan,Brightening Body Wash,Jun2004,1552.0
Japan,Brightening Body Wash,Jul2004,-0.0
Japan,Brightening Body Wash,Aug2004,1571.0
Japan,Brightening Body Wash,Sep2004,1453.0
Japan,Brightening Body Wash,Oct2004,1417.0
Japan,Brightening Body Wash,Nov2004,-0.0
Japan,Brightening Body Wash,Dec2004,1493.0
Japan,SmoothOperator Shaving Gel,Jan2004,1211.0
Japan,SmoothOperator Shaving Gel,Feb2004,1069.0
Japan,SmoothOperator Shaving Gel,Mar2004,93.0
Japan,SmoothOperator Shaving Gel,Apr2004,1106.0
Japan,SmoothOperator Shaving Gel,May2004,-0.0
Japan,SmoothOperator Shaving Gel,Jun2004,323.0
Japan,SmoothOperator Shaving Gel,Jul2004,-0.0
Japan,SmoothOperator Shaving Gel,Aug2004,1061.0
Japan,SmoothOperator Shaving Gel,Sep2004,1135.0
Japan,SmoothOperator Shaving Gel,Oct2004,328.0
Japan,SmoothOperator Shaving Gel,Nov2004,853.0
Japan,SmoothOperator Shaving Gel,Dec2004,-0.0
Japan,RadiantRose Face Mask,Jan2004,0.0
Japan,RadiantRose Face Mask,Feb2004,424.0
Japan,RadiantRose Face Mask,Mar2004,-0.0
Japan,RadiantRose Face Mask,Apr2004,646.0
Japan,RadiantRose Face Mask,May2004,639.0
Japan,RadiantRose Face Mask,Jun2004,638.0
Japan,RadiantRose Face Mask,Jul2004,-0.0
Japan,RadiantRose Face Mask,Aug2004,-0.0
Japan,RadiantRose Face Mask,Sep2004,581.0
Japan,RadiantRose Face Mask,Oct2004,-0.0
Japan,RadiantRose Face Mask,Nov2004,-0.0
Japan,RadiantRose Face Mask,Dec2004,568.0
Japan,SoothingSerenity Hand Sanitizer,Jan2004,0.0
Japan,SoothingSerenity Hand Sanitizer,Feb2004,1299.0
Japan,SoothingSerenity Hand Sanitizer,Mar2004,1332.0
Japan,SoothingSerenity Hand Sanitizer,Apr2004,1305.0
Japan,SoothingSerenity Hand Sanitizer,May2004,167.0
Japan,SoothingSerenity Hand Sanitizer,Jun2004,1283.0
Japan,SoothingSerenity Hand Sanitizer,Jul2004,-0.0
Japan,SoothingSerenity Hand Sanitizer,Aug2004,-0.0
Japan,SoothingSerenity Hand Sanitizer,Sep2004,-0.0
Japan,SoothingSerenity Hand Sanitizer,Oct2004,1434.0
Japan,SoothingSerenity Hand Sanitizer,Nov2004,1242.0
Japan,SoothingSerenity Hand Sanitizer,Dec2004,1335.0
Japan,GentleGlow Face Cleanser,Jan2004,0.0
Japan,GentleGlow Face Cleanser,Feb2004,1149.0
Japan,GentleGlow Face Cleanser,Mar2004,128.0
Japan,GentleGlow Face Cleanser,Apr2004,1215.0
Japan,GentleGlow Face Cleanser,May2004,-0.0
Japan,GentleGlow Face Cleanser,Jun2004,1407.0
Japan,GentleGlow Face Cleanser,Jul2004,1313.0
Japan,GentleGlow Face Cleanser,Aug2004,1094.0
Japan,GentleGlow Face Cleanser,Sep2004,1319.0
Japan,GentleGlow Face Cleanser,Oct2004,1369.0
Japan,GentleGlow Face Cleanser,Nov2004,174.0
Japan,GentleGlow Face Cleanser,Dec2004,-0.0
Japan,PurePore Toner,Jan2004,0.0
Japan,PurePore Toner,Feb2004,-0.0
Japan,PurePore Toner,Mar2004,535.0
Japan,PurePore Toner,Apr2004,-0.0
Japan,PurePore Toner,May2004,766.0
Japan,PurePore Toner,Jun2004,-0.0
Japan,PurePore Toner,Jul2004,-0.0
Japan,PurePore Toner,Aug2004,636.0
Japan,PurePore Toner,Sep2004,742.0
Japan,PurePore Toner,Oct2004,-0.0
Japan,PurePore Toner,Nov2004,662.0
Japan,PurePore Toner,Dec2004,553.0
Japan,SilkySkin Moisturizing Cream,Jan2004,602.0
Japan,SilkySkin Moisturizing Cream,Feb2004,644.0
Japan,SilkySkin Moisturizing Cream,Mar2004,554.0
Japan,SilkySkin Moisturizing Cream,Apr2004,384.0
Japan,SilkySkin Moisturizing Cream,May2004,-0.0
Japan,SilkySkin Moisturizing Cream,Jun2004,-0.0
Japan,SilkySkin Moisturizing Cream,Jul2004,611.0
Japan,SilkySkin Moisturizing Cream,Aug2004,-0.0
Japan,SilkySkin Moisturizing Cream,Sep2004,369.0
Japan,SilkySkin Moisturizing Cream,Oct2004,139.0
Japan,SilkySkin Moisturizing Cream,Nov2004,191.0
Japan,SilkySkin Moisturizing Cream,Dec2004,-0.0
Japan,MorningMist Deodorant,Jan2004,0.0
Japan,MorningMist Deodorant,Feb2004,1326.0
Japan,MorningMist Deodorant,Mar2004,1160.0
Japan,MorningMist Deodorant,Apr2004,1398.0
Japan,MorningMist Deodorant,May2004,806.0
Japan,MorningMist Deodorant,Jun2004,-0.0
Japan,MorningMist Deodorant,Jul2004,1411.0
Japan,MorningMist Deodorant,Aug2004,-0.0
Japan,MorningMist Deodorant,Sep2004,-0.0
Japan,MorningMist Deodorant,Oct2004,568.0
Japan,MorningMist Deodorant,Nov2004,1405.0
Japan,MorningMist Deodorant,Dec2004,-0.0
Japan,Hydrating Honey Body Lotion,Jan2004,0.0
Japan,Hydrating Honey Body Lotion,Feb2004,-0.0
Japan,Hydrating Honey Body Lotion,Mar2004,-0.0
Japan,Hydrating Honey Body Lotion,Apr2004,-0.0
Japan,Hydrating Honey Body Lotion,May2004,-0.0
Japan,Hydrating Honey Body Lotion,Jun2004,-0.0
Japan,Hydrating Honey Body Lotion,Jul2004,-0.0
Japan,Hydrating Honey Body Lotion,Aug2004,-0.0
Japan,Hydrating Honey Body Lotion,Sep2004,-0.0
Japan,Hydrating Honey Body Lotion,Oct2004,-0.0
Japan,Hydrating Honey Body Lotion,Nov2004,-0.0
Japan,Hydrating Honey Body Lotion,Dec2004,-0.0
Japan,Exfoliating Essentials Scrub,Jan2004,0.0
Japan,Exfoliating Essentials Scrub,Feb2004,-0.0
Japan,Exfoliating Essentials Scrub,Mar2004,-0.0
Japan,Exfoliating Essentials Scrub,Apr2004,-0.0
Japan,Exfoliating Essentials Scrub,May2004,-0.0
Japan,Exfoliating Essentials Scrub,Jun2004,-0.0
Japan,Exfoliating Essentials Scrub,Jul2004,-0.0
Japan,Exfoliating Essentials Scrub,Aug2004,-0.0
Japan,Exfoliating Essentials Scrub,Sep2004,-0.0
Japan,Exfoliating Essentials Scrub,Oct2004,-0.0
Japan,Exfoliating Essentials Scrub,Nov2004,-0.0
Japan,Exfoliating Essentials Scrub,Dec2004,-0.0
Japan,FreshFusion Detergent,Jan2004,0.0
Japan,FreshFusion Detergent,Feb2004,-0.0
Japan,FreshFusion Detergent,Mar2004,-0.0
Japan,FreshFusion Detergent,Apr2004,-0.0
Japan,FreshFusion Detergent,May2004,-0.0
Japan,FreshFusion Detergent,Jun2004,-0.0
Japan,FreshFusion Detergent,Jul2004,-0.0
Japan,FreshFusion Detergent,Aug2004,-0.0
Japan,FreshFusion Detergent,Sep2004,-0.0
Japan,FreshFusion Detergent,Oct2004,-0.0
Japan,FreshFusion Detergent,Nov2004,-0.0
Japan,FreshFusion Detergent,Dec2004,-0.0
Japan,CleanSlate Stain Remover,Jan2004,410.0
Japan,CleanSlate Stain Remover,Feb2004,860.0
Japan,CleanSlate Stain Remover,Mar2004,1388.0
Japan,CleanSlate Stain Remover,Apr2004,1075.0
Japan,CleanSlate Stain Remover,May2004,-0.0
Japan,CleanSlate Stain Remover,Jun2004,-0.0
Japan,CleanSlate Stain Remover,Jul2004,1332.0
Japan,CleanSlate Stain Remover,Aug2004,-0.0
Japan,CleanSlate Stain Remover,Sep2004,-0.0
Japan,CleanSlate Stain Remover,Oct2004,-0.0
Japan,CleanSlate Stain Remover,Nov2004,1243.0
Japan,CleanSlate Stain Remover,Dec2004,-0.0
Japan,SoothingSoft Fabric Softener,Jan2004,481.0
Japan,SoothingSoft Fabric Softener,Feb2004,815.0
